product_type,cost_per_unit,time_delivery,revenue,generic_holiday,day_of_week,number_of_product_units
863,1002,13,1821,0,7,3
538,728,8,3167,0,4,5
829,666,7,6478,0,2,11
379,467,10,3034,0,3,8
38,722,5,7002,0,5,11
299,1634,9,6714,0,4,5
982,478,12,0,1,3,0
689,1368,9,9470,0,1,8
550,347,9,6379,0,5,21
484,829,11,5791,0,1,8
447,519,10,6904,0,1,15
36,369,8,9878,0,6,30
704,295,11,10261,0,3,39
884,479,8,5743,0,1,14
172,295,7,7102,0,6,27
334,786,12,6061,0,2,9
999,1287,12,7276,0,3,7
998,1379,11,4187,0,4,4
475,1218,5,8339,0,1,8
363,1985,12,7335,0,5,5
326,314,13,6258,0,5,23
1100,860,12,7961,0,1,11
715,382,5,9532,0,1,28
268,847,13,6672,0,2,9
546,1002,10,12233,0,3,14
801,166,13,7745,0,1,53
428,1558,10,5270,0,5,4
415,670,6,6406,0,5,11
483,1365,13,1529,0,6,2
72,1144,11,5103,0,4,5
592,1602,13,7507,0,4,6
175,795,7,5473,0,4,8
482,433,5,6711,0,4,18
673,1467,14,7337,0,4,6
152,674,12,4364,0,5,8
634,1298,7,3603,0,6,4
818,473,8,6592,0,3,16
508,1522,6,14013,0,1,11
531,340,9,3911,0,3,13
879,1570,7,3461,0,1,3
417,1281,11,10885,0,3,10
59,939,12,6765,0,3,9
447,519,10,6953,0,1,16
291,1395,5,7150,0,1,6
78,1169,6,5768,0,1,6
420,1378,10,4372,0,3,4
458,1420,7,9824,0,6,8
329,1047,11,6115,0,4,7
1056,1067,6,4204,0,4,5
573,1408,8,3384,0,2,3
402,1935,6,6598,0,6,4
625,1542,7,4505,0,6,4
965,548,10,7870,0,6,17
1035,1264,8,4022,0,3,4
176,1722,9,3934,0,1,3
815,574,5,10148,0,5,20
1012,201,12,6343,0,4,36
988,961,11,9523,0,1,12
1092,128,5,9384,0,2,83
482,433,5,9532,0,6,25
1027,576,9,15723,0,3,31
171,369,9,7229,0,5,22
248,1795,6,9784,0,5,7
137,680,6,8807,0,2,15
214,251,14,10467,0,2,47
1028,1250,13,3690,0,3,4
525,1369,12,10181,0,6,9
917,747,10,7216,0,2,11
479,451,9,8249,0,6,21
251,1627,9,14885,0,5,11
237,1243,5,5002,0,5,5
1013,921,7,2787,0,2,4
727,564,10,6627,0,1,14
517,1670,9,8632,0,1,6
863,1002,13,8916,0,2,10
1076,1172,8,0,1,3,0
944,1651,7,6128,0,5,5
833,1794,14,4685,0,6,3
361,1916,14,9236,0,4,6
1014,474,10,22096,0,1,53
469,174,7,7743,0,1,50
782,1579,5,4550,0,5,4
721,591,5,7228,0,4,14
176,1722,9,5197,0,5,4
602,1850,11,8983,0,2,6
202,125,13,5852,0,6,53
66,182,5,7423,0,1,46
467,1291,14,18312,0,1,16
555,238,14,4794,0,6,23
250,1389,6,7470,0,2,7
618,1276,12,9121,0,1,9
117,369,14,4725,0,2,15
681,1394,8,3186,0,4,3
871,1465,14,7726,0,2,6
167,585,6,13998,0,1,27
259,1101,11,11063,0,6,12
642,1026,14,3410,0,5,4
622,1437,14,6794,0,1,6
722,350,10,9416,0,5,31
236,302,7,7283,0,5,28
656,795,7,3765,0,1,6
230,1279,9,5794,0,2,6
238,208,12,3668,0,3,20
817,1385,12,22139,0,2,18
465,891,8,6735,0,6,9
628,811,12,8626,0,1,12
38,722,5,7889,0,6,13
86,1387,14,4061,0,6,4
1068,423,13,5176,0,3,14
941,1050,12,3519,0,6,4
868,1716,5,7546,0,4,5
576,586,14,0,1,2,0
800,1544,13,3041,0,3,3
305,1657,5,5546,0,4,4
770,170,7,7152,0,4,48
624,626,14,7441,0,5,14
1070,1288,14,6853,0,6,6
377,1240,8,8993,0,1,9
724,1126,5,6345,0,1,7
749,625,5,4576,0,4,9
789,468,6,3723,0,2,9
69,1268,7,13100,0,3,12
371,1461,13,9879,0,1,8
361,1916,14,9053,0,2,6
401,1837,5,6097,0,6,4
728,284,13,3295,0,3,13
637,1519,5,6689,0,4,5
722,350,10,13328,0,1,43
943,869,6,8033,0,5,11
1049,1818,9,4029,0,4,3
261,1278,6,7987,0,6,7
185,1130,11,7294,0,4,8
832,206,5,6762,0,5,37
75,247,10,5622,0,3,26
360,179,14,4350,0,6,28
1022,1297,11,5592,0,5,5
347,1439,14,3460,0,3,3
39,1083,13,2694,0,5,3
274,1596,7,3306,0,3,3
757,606,5,4267,0,6,8
408,1995,9,5469,0,5,4
1003,1224,6,4946,0,3,5
939,1406,6,6769,0,5,6
838,572,13,6493,0,1,13
672,571,8,9520,0,3,19
29,1116,14,6352,0,1,7
411,1225,5,13872,0,1,13
1082,461,12,8002,0,4,20
684,1620,12,13824,0,6,10
559,1010,14,8752,0,5,10
775,1643,5,9462,0,2,7
880,429,12,6076,0,2,16
817,1385,12,22773,0,4,19
211,1897,5,12939,0,4,8
984,506,11,6602,0,6,15
327,1617,14,7905,0,4,6
1057,1228,11,5368,0,1,5
851,1394,11,6323,0,6,6
923,456,11,5015,0,3,13
386,1816,7,9296,0,5,6
493,882,9,7862,0,4,10
891,372,13,8719,0,2,27
341,1951,12,4205,0,2,3
362,1815,6,9535,0,6,6
19,1967,5,3771,0,6,3
1010,168,6,9312,0,6,63
693,351,8,5828,0,6,19
72,1144,11,4689,0,5,5
950,664,8,4578,0,4,8
315,880,7,4506,0,3,6
536,369,8,8781,0,2,27
102,1651,8,9513,0,2,7
823,144,7,4837,0,3,38
541,1450,7,8931,0,1,7
733,1034,10,16228,0,7,18
875,1330,12,5366,0,6,5
422,230,8,5645,0,1,28
732,1653,6,4484,0,6,4
1068,423,13,3650,0,2,10
136,1381,10,8890,0,1,8
292,438,13,6491,0,3,17
647,396,12,7948,0,1,23
358,460,7,9116,0,6,23
733,1034,10,13435,0,5,15
507,304,13,13142,0,4,49
94,1407,14,5200,0,6,5
1053,1133,10,7462,0,3,8
492,63,7,7880,0,2,141
135,177,9,4015,0,4,26
158,1760,5,8918,0,5,6
837,1801,7,1447,0,6,1
73,81,8,5650,0,1,79
685,1360,6,8722,0,4,8
798,665,14,5056,0,3,9
1033,1061,13,13107,0,4,14
1085,1956,10,8992,0,2,6
595,1845,7,18653,0,1,12
125,1292,9,12418,0,3,11
656,795,7,4727,0,4,7
463,954,5,6069,0,3,8
383,1599,8,15192,0,4,11
954,1579,10,6498,0,5,5
618,1276,12,4352,0,3,4
738,1617,8,6749,0,2,5
184,633,5,4545,0,3,9
436,1563,7,4879,0,5,4
58,1817,6,5493,0,6,4
659,1101,5,5177,0,4,6
907,50,5,4556,0,4,103
161,510,8,6226,0,1,14
308,692,7,8891,0,3,15
485,836,8,0,1,3,0
57,1031,13,11856,0,4,13
109,1903,13,9852,0,1,6
1084,1659,13,6013,0,5,5
752,372,10,6501,0,2,20
226,1238,11,9003,0,2,9
415,670,6,6784,0,4,12
777,1704,9,2674,0,2,2
526,1500,14,16825,0,1,13
392,1607,8,8681,0,2,7
747,1589,10,10175,0,1,8
952,766,13,3723,0,2,6
697,208,7,11369,0,5,62
154,1216,11,0,1,4,0
1032,1737,7,6791,0,4,5
359,1628,11,7151,0,5,5
285,1343,12,4341,0,5,4
598,655,8,0,1,5,0
456,1033,12,9063,0,2,10
1002,76,6,4037,0,3,60
815,574,5,9830,0,3,20
596,665,11,4195,0,4,8
132,396,11,6412,0,4,19
716,1542,12,4143,0,4,4
718,962,5,6918,0,1,9
588,717,9,7081,0,1,12
973,1131,10,8935,0,2,9
928,1459,5,11485,0,1,9
579,439,8,6349,0,1,17
380,300,10,18650,0,2,70
525,1369,12,10590,0,6,9
754,729,5,6462,0,2,10
1104,508,14,5772,0,5,13
97,1716,6,6623,0,3,5
1091,1225,14,9304,0,3,9
880,429,12,4881,0,6,13
209,593,5,4033,0,6,8
1092,128,5,12276,0,5,108
78,1169,6,3285,0,1,4
259,1101,11,12154,0,3,13
756,435,12,15590,0,3,41
1080,190,9,8234,0,2,49
128,164,7,6692,0,5,46
146,185,9,11088,0,1,68
322,1025,13,3402,0,6,4
654,677,11,3199,0,6,6
1107,100,6,5523,0,6,62
896,1119,14,5418,0,5,6
573,1408,8,3021,0,2,3
1023,680,6,5242,0,4,9
504,529,8,6211,0,3,14
168,568,5,8899,0,3,18
1050,1534,14,11214,0,3,9
766,829,14,5937,0,5,9
977,1532,5,3308,0,2,3
1101,1402,7,9582,0,2,8
73,81,8,5150,0,2,72
952,766,13,6744,0,6,10
298,646,13,9760,0,6,17
246,1250,9,6530,0,5,6
339,1801,11,4284,0,5,3
800,1544,13,7314,0,2,6
816,1751,10,4322,0,5,3
652,1137,10,7183,0,4,8
815,574,5,9592,0,3,19
495,1243,6,6335,0,4,6
965,548,10,6263,0,1,13
59,939,12,6313,0,5,8
394,1017,7,8374,0,6,10
588,717,9,6087,0,4,10
269,1248,9,6558,0,4,6
155,1641,8,10237,0,1,7
935,291,14,3546,0,6,14
446,474,6,4298,0,3,11
550,347,9,4095,0,1,14
1090,1773,11,4553,0,3,3
685,1360,6,8401,0,4,7
517,1670,9,5044,0,4,4
82,1982,10,10263,0,4,6
1114,1232,13,17552,0,3,16
770,170,7,6909,0,4,46
86,1387,14,5580,0,5,5
887,420,7,7812,0,2,21
790,1957,5,6337,0,4,4
1086,1217,8,11423,0,5,11
22,344,9,4343,0,2,15
467,1291,14,9545,0,5,9
42,483,10,9677,0,5,23
762,51,5,3804,0,5,84
534,888,11,5870,0,4,8
838,572,13,11306,0,1,23
440,298,9,5042,0,6,19
410,282,10,5823,0,3,24
3,1910,14,10251,0,1,7
892,945,14,6793,0,1,9
1074,1117,9,5149,0,5,6
494,1890,9,9193,0,2,6
626,1147,7,9967,0,5,10
1108,298,13,6771,0,3,26
683,335,8,16406,0,1,55
677,541,13,8092,0,4,17
502,1908,9,9055,0,6,6
529,1504,6,8605,0,5,7
39,1083,13,5028,0,5,6
693,351,8,5094,0,5,17
63,984,9,6804,0,6,8
114,201,12,5627,0,3,32
920,202,13,4947,0,6,28
791,203,6,6401,0,4,36
657,1695,8,11048,0,1,8
88,1676,10,2459,0,6,2
119,573,10,4512,0,4,9
667,400,13,9026,0,5,26
1053,1133,10,8816,0,5,9
213,1253,9,6271,0,6,6
999,1287,12,7299,0,2,7
63,984,9,9919,0,1,12
273,387,14,9391,0,1,28
42,483,10,8037,0,6,19
727,564,10,3428,0,1,7
450,1391,13,8236,0,6,7
701,1421,14,7678,0,2,7
75,247,10,6089,0,1,28
222,867,13,3940,0,6,6
69,1268,7,8274,0,3,8
926,655,9,5466,0,3,10
453,1892,5,9437,0,6,6
237,1243,5,4890,0,2,5
85,1655,8,6338,0,5,5
998,1379,11,3643,0,6,3
630,561,11,11064,0,4,23
259,1101,11,10492,0,5,11
14,624,6,8226,0,4,15
790,1957,5,6662,0,4,4
265,1508,8,4981,0,3,4
480,1137,14,2662,0,6,3
638,99,7,5897,0,6,67
822,1258,7,5854,0,5,6
563,1394,11,5073,0,4,5
452,197,9,3934,0,2,23
1056,1067,6,3659,0,1,4
1020,424,10,6931,0,2,19
143,759,8,4860,0,3,8
43,1158,12,6214,0,2,7
1034,154,13,7876,0,1,58
1058,1689,7,7558,0,4,6
783,1975,12,9445,0,1,6
144,561,5,5500,0,3,11
1054,1157,11,9318,0,4,10
814,1933,14,8184,0,5,5
608,1941,8,6853,0,3,4
872,1239,10,8746,0,5,8
746,1635,11,5998,0,6,5
577,955,7,3698,0,5,5
560,1578,7,10171,0,2,8
584,1239,13,6046,0,3,6
530,1283,14,4373,0,3,4
254,378,12,3071,0,2,10
298,646,13,8081,0,6,15
250,1389,6,6694,0,3,6
906,168,5,14765,0,1,99
234,913,13,8889,0,6,11
373,1417,12,6609,0,1,6
212,196,12,3207,0,4,19
527,696,12,10934,0,4,18
38,722,5,6351,0,6,10
760,992,6,6217,0,3,8
987,1748,8,0,1,5,0
603,666,12,5994,0,4,11
1071,1591,9,7333,0,1,6
1099,284,5,3733,1,4,15
728,284,13,6051,0,5,24
6,533,10,4842,0,5,11
310,262,8,2142,0,7,10
520,557,11,4882,0,6,10
221,1138,14,5467,0,3,6
863,1002,13,11248,0,2,13
940,261,8,6696,0,2,29
1011,650,12,10824,0,4,19
985,1024,8,8162,0,4,9
66,182,5,4917,0,1,31
164,365,5,6433,0,4,20
811,834,13,3497,0,4,5
699,1312,10,11118,0,2,10
380,300,10,15964,0,3,60
504,529,8,6222,0,6,14
1013,921,7,3517,0,1,5
566,418,8,3744,0,2,11
228,431,5,6205,0,4,17
297,669,9,4935,0,5,9
596,665,11,4339,0,3,8
224,130,5,9064,0,1,79
916,1202,10,4062,0,4,4
680,1788,11,4458,0,6,3
727,564,10,2363,0,6,5
1047,669,13,0,1,1,0
533,709,11,9033,0,3,15
148,789,5,8536,0,4,13
1000,531,6,6540,0,4,14
418,833,11,6485,0,5,9
448,1763,14,8745,0,3,6
972,416,10,4190,0,5,12
665,799,9,11484,0,1,17
1073,719,5,5644,0,6,9
970,72,9,4418,0,4,69
769,1241,9,8367,0,7,8
1113,412,8,5518,0,6,16
270,233,14,0,1,4,0
515,543,7,10070,0,4,21
970,72,9,3167,0,5,50
1011,650,12,10260,0,1,18
509,1873,6,7045,0,4,5
670,603,11,4683,0,4,9
449,1672,14,8627,0,6,6
693,351,8,13738,0,1,44
968,242,7,5157,0,6,24
360,179,14,4891,0,6,31
408,1995,9,3626,0,1,3
533,709,11,9085,0,2,15
949,285,11,5628,0,4,23
251,1627,9,24797,0,3,18
328,178,14,3806,0,6,24
990,1468,8,8928,0,2,7
870,1432,14,6067,0,2,5
975,1180,13,7258,0,2,7
593,938,12,10862,0,4,13
312,623,13,0,1,5,0
559,1010,14,5753,0,2,7
435,1228,9,4807,0,1,5
630,561,11,5639,0,2,12
1059,492,9,8694,0,6,20
640,1013,6,14155,0,3,16
309,304,8,5024,0,6,19
472,1995,8,6006,0,3,4
311,57,12,5584,0,2,110
811,834,13,5407,0,1,8
266,1138,8,6309,0,5,7
832,206,5,5368,0,2,30
152,674,12,5734,0,4,10
603,666,12,4224,0,5,8
513,1781,13,24016,0,1,16
864,310,14,5827,0,1,22
1024,795,14,4937,0,3,7
838,572,13,5391,0,5,11
608,1941,8,15116,0,1,9
1088,1621,11,3423,0,6,3
752,372,10,9824,0,1,30
965,548,10,9113,0,2,19
810,387,12,5223,0,2,16
1092,128,5,14012,0,1,123
131,510,14,5454,0,5,12
623,1913,11,5465,0,4,4
161,510,8,9204,0,1,21
331,614,5,6432,0,2,12
460,1094,11,4047,0,3,5
910,1209,11,4495,0,1,5
1023,680,6,3937,0,4,7
860,1159,7,6732,0,2,7
800,1544,13,5342,0,2,4
500,1935,11,5139,0,6,3
580,1633,11,7789,0,6,6
932,619,13,8740,0,5,16
220,1015,7,6794,0,1,8
756,435,12,12403,0,4,32
1088,1621,11,2929,0,6,3
74,722,10,4710,0,3,8
94,1407,14,11585,0,1,10
509,1873,6,5306,0,4,4
351,773,11,6086,0,4,9
994,1588,6,2886,0,3,3
960,1240,7,10035,0,1,10
481,90,13,3505,0,6,44
911,184,10,7665,0,3,47
126,890,5,24134,0,1,31
325,1285,13,9023,0,4,8
779,1700,8,5838,0,1,4
968,242,7,9396,0,2,44
825,1107,10,4844,0,3,5
1045,1788,10,10494,0,3,7
1025,876,13,7595,0,4,10
1030,1270,6,2405,0,1,3
814,1933,14,9740,0,5,6
592,1602,13,3855,0,5,3
159,1643,13,10977,0,1,8
1022,1297,11,8648,0,4,8
536,369,8,7338,0,2,23
177,902,12,3114,0,6,4
547,297,8,4528,0,3,18
110,1410,14,6788,0,1,6
417,1281,11,5350,0,6,5
344,1433,13,8516,0,3,7
671,396,10,8817,0,3,25
338,285,8,11563,0,2,46
226,1238,11,10903,0,1,10
891,372,13,6240,0,6,19
1050,1534,14,6609,0,1,5
444,56,7,10531,0,1,211
630,561,11,3343,0,6,7
855,356,6,5080,0,1,16
838,572,13,10176,0,1,20
422,230,8,6137,0,1,30
502,1908,9,13947,0,1,9
930,239,8,8027,0,6,38
33,1614,6,7309,0,6,6
920,202,13,6112,0,5,34
248,1795,6,8386,0,1,6
616,1246,10,6953,0,5,7
496,1786,10,10390,0,1,7
26,1646,13,7295,0,3,5
939,1406,6,4664,0,4,4
853,1863,14,7194,0,6,5
118,67,8,6067,0,2,102
870,1432,14,4747,0,6,4
411,1225,5,6734,0,4,7
667,400,13,11625,0,1,33
776,1063,11,4871,0,4,6
500,1935,11,5941,0,2,4
727,564,10,3818,0,2,8
353,1568,5,5426,0,4,4
282,89,6,5980,0,1,76
621,1930,11,6251,0,5,4
23,1704,13,7711,0,1,6
251,1627,9,21939,0,3,16
873,595,6,4398,0,4,9
859,1110,8,6595,0,1,7
373,1417,12,4247,0,6,4
615,1979,11,10681,0,2,7
567,410,12,4624,0,4,13
983,1027,9,8401,0,5,10
178,1984,11,10696,0,5,7
74,722,10,6429,0,5,10
602,1850,11,6224,0,5,4
378,931,10,5581,0,5,7
811,834,13,2623,0,3,4
418,833,11,4077,0,1,6
215,1954,14,3468,0,3,2
170,982,10,5009,0,3,6
65,1740,10,4490,0,4,3
336,538,5,10124,0,6,22
446,474,6,5729,0,3,14
349,836,10,9449,0,1,13
200,1203,12,9081,0,5,9
380,300,10,15269,0,5,58
777,1704,9,2409,0,2,2
88,1676,10,5318,0,1,4
663,557,11,4905,0,3,10
639,350,7,3632,0,4,12
799,490,12,11405,0,3,27
793,1979,7,4988,0,3,3
369,1436,9,6833,0,5,6
387,245,10,9290,0,5,43
909,1117,10,11729,0,5,12
414,383,7,4946,0,3,15
974,1115,14,15610,0,5,16
580,1633,11,10240,0,3,8
117,369,14,2535,0,6,8
356,260,14,0,1,6,0
1087,86,14,5351,0,1,70
410,282,10,5358,0,3,22
552,1503,8,5324,0,2,4
270,233,14,10088,0,4,49
578,661,12,8428,0,3,15
1064,800,10,7635,0,2,11
474,1529,6,7114,0,5,6
1045,1788,10,7920,0,6,5
1100,860,12,2423,0,6,4
619,153,12,3699,0,1,28
118,67,8,10354,0,1,174
255,1603,13,6356,0,5,5
30,275,7,4472,0,3,19
930,239,8,8083,0,3,38
116,1457,9,5532,0,4,5
1026,1650,14,11279,0,2,8
292,438,13,6720,0,2,18
1066,1303,6,17918,0,2,16
922,1478,11,10813,0,3,9
73,81,8,4264,0,5,59
895,452,8,7998,0,4,20
988,961,11,5033,0,3,6
453,1892,5,6257,0,3,4
709,1897,13,9233,0,4,6
1036,486,14,6416,0,1,15
119,573,10,6862,0,2,14
912,1732,13,4849,0,2,4
1039,244,13,8700,0,1,40
324,1120,13,8351,0,3,9
346,977,8,7929,0,4,10
247,1058,11,8865,0,5,10
544,1833,9,11790,0,2,8
652,1137,10,3956,0,2,4
889,1852,11,2939,0,2,2
645,822,12,10220,0,2,14
1101,1402,7,15766,0,1,13
363,1985,12,0,1,1,0
958,824,9,3932,0,4,6
424,325,9,7408,0,5,26
48,1228,6,3523,0,1,4
133,1602,13,8138,0,3,6
936,1533,5,5988,0,2,5
10,1379,12,4347,0,3,4
396,197,11,14982,0,5,86
672,571,8,6061,0,4,12
28,1930,8,2771,0,6,2
270,233,14,7907,0,3,39
546,1002,10,16750,0,2,19
992,681,14,3394,0,6,6
2,1545,13,4095,0,2,3
688,1010,7,3990,0,3,5
786,1584,12,4484,0,4,4
859,1110,8,9114,0,3,10
834,1141,12,4984,0,3,5
612,1419,12,4869,0,3,4
568,1090,13,5503,0,5,6
513,1781,13,19367,0,4,13
380,300,10,18183,0,2,68
27,1135,11,7192,0,4,8
131,510,14,4995,0,3,11
543,203,5,3887,0,4,22
908,452,9,5303,0,5,14
733,1034,10,13010,0,3,15
1088,1621,11,9766,0,1,7
178,1984,11,7814,0,2,5
1004,1748,13,4758,0,6,4
756,435,12,17059,0,5,44
234,913,13,9074,0,5,12
909,1117,10,11860,0,1,12
459,1765,10,7262,0,5,5
736,87,11,5508,0,4,71
554,729,13,5070,0,1,8
461,846,9,5083,0,5,7
771,381,14,5318,0,6,16
456,1033,12,5213,0,1,6
850,1966,11,4640,0,2,3
247,1058,11,5457,0,2,6
776,1063,11,4355,0,4,5
99,459,8,4698,0,4,12
977,1532,5,4100,0,1,3
62,489,11,6396,0,4,15
308,692,7,7719,0,4,13
756,435,12,12334,0,4,32
846,697,6,12011,0,5,20
987,1748,8,8682,0,1,6
526,1500,14,14203,0,2,11
235,1873,9,3797,0,3,3
614,1422,10,5464,0,4,5
27,1135,11,8914,0,5,9
376,589,5,11456,0,4,22
547,297,8,7842,0,1,30
818,473,8,5850,0,4,14
224,130,5,7830,0,2,68
289,1906,13,5648,0,4,4
364,1840,9,0,1,3,0
109,1903,13,9677,0,4,6
402,1935,6,4151,0,5,3
490,1109,13,0,1,5,0
422,230,8,5155,0,1,26
655,986,9,6300,0,6,8
366,1380,12,11199,0,1,10
139,1800,6,4679,0,6,3
356,260,14,8596,0,3,38
492,63,7,8600,0,5,153
429,1226,11,4920,0,6,5
436,1563,7,4567,0,2,4
92,482,10,8809,0,1,21
108,1543,5,15315,0,1,12
58,1817,6,5563,0,2,4
954,1579,10,8435,0,3,6
830,1160,7,8604,0,1,9
547,297,8,8359,0,4,32
764,1940,6,1856,0,6,2
519,1762,11,5395,0,6,4
468,826,7,7342,0,5,10
774,829,12,4667,0,2,7
754,729,5,6436,0,1,10
515,543,7,10677,0,1,23
409,1755,11,3802,0,3,3
428,1558,10,7361,0,3,6
878,1521,8,8972,0,5,7
1061,1920,10,8444,0,2,5
533,709,11,11714,0,5,19
831,1155,12,10979,0,4,11
785,1177,7,8116,0,6,8
517,1670,9,8991,0,5,7
659,1101,5,5091,0,2,6
209,593,5,1734,0,7,4
36,369,8,9217,0,6,28
329,1047,11,7139,0,4,8
356,260,14,6219,0,5,27
1045,1788,10,7416,0,5,5
425,1774,14,3139,0,5,2
1114,1232,13,19564,0,6,18
365,1429,9,6059,0,6,5
1051,1015,7,5934,0,4,7
84,744,14,11319,0,5,18
1051,1015,7,7458,0,2,9
815,574,5,5138,0,5,11
914,277,14,11754,0,2,48
671,396,10,4754,0,4,14
112,1540,10,6070,0,2,5
833,1794,14,4270,0,4,3
1088,1621,11,7965,0,2,6
681,1394,8,4986,0,4,5
368,319,9,10339,0,4,37
220,1015,7,4249,0,4,5
329,1047,11,9934,0,5,11
825,1107,10,4477,0,6,5
509,1873,6,6517,0,3,4
342,1539,9,9498,0,1,7
221,1138,14,5049,0,6,5
66,182,5,5851,0,2,37
394,1017,7,9315,0,2,11
734,752,6,11536,0,1,18
908,452,9,2426,0,2,7
632,1952,5,7841,0,1,5
1008,689,5,4493,0,6,8
934,1430,6,5092,0,3,4
1111,1269,11,4298,0,3,4
966,949,7,4578,0,3,6
709,1897,13,11586,0,5,7
417,1281,11,6182,0,5,6
13,523,8,6370,0,4,14
564,125,12,4235,0,3,38
98,715,12,3973,0,4,7
418,833,11,5229,0,4,8
233,443,12,10445,0,6,27
476,355,8,5185,0,4,17
528,380,11,7580,0,2,23
795,1112,9,3731,0,3,4
818,473,8,8392,0,2,20
927,173,14,6440,0,4,42
66,182,5,6042,0,4,38
674,395,8,9678,0,2,28
79,1814,10,3780,0,3,3
3,1910,14,4232,0,6,3
725,160,5,5449,0,3,39
156,286,7,12048,0,1,48
69,1268,7,8073,0,3,8
148,789,5,5773,0,3,9
172,295,7,7795,0,3,30
20,150,13,7720,0,3,58
759,680,5,7755,0,4,13
90,1914,10,8843,0,3,6
460,1094,11,2737,0,4,3
83,326,9,3771,0,2,13
800,1544,13,5334,0,4,4
259,1101,11,12582,0,3,13
848,402,13,5120,0,3,15
1052,281,6,5910,0,6,24
1067,200,5,6588,0,5,37
662,182,14,5555,0,2,35
972,416,10,4123,0,2,12
70,633,7,8337,0,3,15
282,89,6,2797,0,6,36
371,1461,13,10143,0,6,8
699,1312,10,10491,0,2,9
764,1940,6,2755,0,2,2
847,669,5,9353,0,6,16
741,1185,6,0,0,7,0
691,559,6,10459,0,4,21
743,1474,7,4650,0,2,4
261,1278,6,16198,0,2,15
399,1225,13,5954,0,4,6
733,1034,10,12419,0,7,14
691,559,6,6368,0,2,13
833,1794,14,5301,0,4,4
491,405,7,7434,0,6,21
993,75,7,6666,0,4,100
932,619,13,4797,0,6,9
409,1755,11,4396,0,4,3
11,554,13,6610,0,6,14
43,1158,12,7235,0,4,7
1040,223,8,7696,0,2,39
508,1522,6,5777,0,4,5
262,827,6,17526,0,5,24
770,170,7,6588,0,4,44
242,1541,8,5116,0,2,4
102,1651,8,6171,0,5,5
973,1131,10,3759,0,1,4
417,1281,11,8641,0,4,8
681,1394,8,2928,0,6,3
126,890,5,5498,0,5,7
780,623,12,4533,0,5,9
445,1180,10,8496,0,3,9
623,1913,11,5406,0,2,4
1101,1402,7,12195,0,3,10
233,443,12,11754,0,1,30
902,875,7,5240,0,6,7
438,1979,11,6049,0,4,4
507,304,13,10394,0,1,39
852,1675,11,3297,0,2,3
228,431,5,5579,0,2,15
71,1374,13,6879,0,3,6
145,1371,9,12557,0,2,11
145,1371,9,6362,0,5,6
868,1716,5,8424,0,3,6
68,424,6,5949,0,5,16
783,1975,12,7504,0,2,5
2,1545,13,5527,0,4,5
740,793,13,4749,0,2,7
568,1090,13,6028,0,1,7
675,485,11,7180,0,1,17
506,821,10,11605,0,2,16
140,697,10,7601,0,2,13
582,1745,14,7197,0,5,5
542,216,5,6504,0,4,34
423,1624,13,9566,0,1,7
1043,1815,14,10346,0,2,7
907,50,5,6362,0,3,143
1022,1297,11,5576,0,5,5
1085,1956,10,6544,0,3,4
1011,650,12,9508,0,4,17
570,1977,13,2607,0,6,2
368,319,9,7111,0,6,25
61,722,10,2894,0,5,5
88,1676,10,4926,0,4,4
676,206,11,7071,0,3,39
492,63,7,6361,0,2,114
172,295,7,8207,0,4,32
619,153,12,5231,0,2,39
566,418,8,4826,0,3,13
1037,661,10,7545,0,2,13
721,591,5,8476,0,2,17
360,179,14,5723,0,1,36
835,95,6,7170,0,5,85
664,670,11,4253,0,5,8
1069,1545,13,9268,0,3,7
337,1480,11,4835,0,6,4
948,382,6,7355,0,1,22
38,722,5,6085,0,6,10
1026,1650,14,10797,0,4,8
925,1998,9,7631,0,1,5
344,1433,13,10750,0,3,9
125,1292,9,10532,0,6,10
1049,1818,9,3870,0,5,3
589,1329,11,2515,0,6,3
274,1596,7,3644,0,4,3
692,1295,8,5369,0,6,5
158,1760,5,9218,0,1,6
978,1893,5,13340,0,1,8
871,1465,14,3496,0,2,3
1046,600,7,8727,0,5,17
140,697,10,6337,0,4,11
575,725,6,4490,0,1,7
868,1716,5,11023,0,2,8
936,1533,5,6913,0,3,6
807,1717,9,9155,0,3,6
161,510,8,5425,0,3,12
874,684,14,5207,0,5,9
749,625,5,4990,0,5,9
421,1757,12,7916,0,4,6
50,1677,10,2798,0,3,2
687,886,8,6000,0,3,8
461,846,9,3515,0,2,5
288,1748,6,5355,0,5,4
645,822,12,8103,0,2,12
1015,1513,11,5411,0,6,5
668,1838,11,8616,0,6,6
304,1347,5,5322,0,5,5
707,1615,10,10300,0,4,8
71,1374,13,8021,0,5,7
18,1061,8,5589,0,4,6
953,614,11,2608,0,6,5
916,1202,10,7491,0,1,7
825,1107,10,3370,0,2,4
255,1603,13,7372,0,2,6
945,505,8,5427,0,1,13
660,1803,6,4289,0,5,3
336,538,5,15682,0,2,33
1056,1067,6,1852,0,2,2
243,941,13,8314,0,3,10
1048,357,12,6555,0,2,21
630,561,11,6144,0,3,13
552,1503,8,4262,0,6,4
465,891,8,4861,0,2,7
380,300,10,11141,0,4,42
543,203,5,4225,0,1,24
956,1129,6,2264,0,6,3
782,1579,5,4640,0,2,4
856,1748,10,7446,0,2,5
856,1748,10,3838,0,2,3
401,1837,5,6287,0,5,4
205,926,5,5828,0,1,8
202,125,13,5682,0,5,51
